Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
54;Norte de Santander;54720;Sardinata;Ordenamiento Territorial;Catastro;Total de predios;7.295,00;;2012;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54743;Silos;Ordenamiento Territorial;Catastro;Total de predios;2.387,00;;2012;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54800;Teorama;Ordenamiento Territorial;Catastro;Total de predios;4.811,00;;2012;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54810;Tibú;Ordenamiento Territorial;Catastro;Total de predios;15.121,00;;2012;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54820;Toledo;Ordenamiento Territorial;Catastro;Total de predios;7.126,00;;2012;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54871;Villa Caro;Ordenamiento Territorial;Catastro;Total de predios;1.516,00;;2012;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54874;Villa del Rosario;Ordenamiento Territorial;Catastro;Total de predios;25.479,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63000;Quindío;Ordenamiento Territorial;Catastro;Total de predios;195.330,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63001;Armenia;Ordenamiento Territorial;Catastro;Total de predios;113.277,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63111;Buenavista;Ordenamiento Territorial;Catastro;Total de predios;862,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63130;Calarcá;Ordenamiento Territorial;Catastro;Total de predios;22.984,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63190;Circasia;Ordenamiento Territorial;Catastro;Total de predios;9.967,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63212;Córdoba;Ordenamiento Territorial;Catastro;Total de predios;2.104,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63272;Filandia;Ordenamiento Territorial;Catastro;Total de predios;4.721,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63302;Génova;Ordenamiento Territorial;Catastro;Total de predios;2.977,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63401;La Tebaida;Ordenamiento Territorial;Catastro;Total de predios;10.629,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63470;Montenegro;Ordenamiento Territorial;Catastro;Total de predios;12.017,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63548;Pijao;Ordenamiento Territorial;Catastro;Total de predios;2.077,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63594;Quimbaya;Ordenamiento Territorial;Catastro;Total de predios;10.304,00;;2012;12;IGAC;Millones de pesos corrientes
63;Quindío;63690;Salento;Ordenamiento Territorial;Catastro;Total de predios;3.411,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66000;Risaralda;Ordenamiento Territorial;Catastro;Total de predios;290.398,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66001;Pereira;Ordenamiento Territorial;Catastro;Total de predios;154.269,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66045;Apía;Ordenamiento Territorial;Catastro;Total de predios;4.210,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66075;Balboa;Ordenamiento Territorial;Catastro;Total de predios;1.699,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66088;Belén de Umbría;Ordenamiento Territorial;Catastro;Total de predios;7.405,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66170;Dosquebradas;Ordenamiento Territorial;Catastro;Total de predios;58.760,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66318;Guática;Ordenamiento Territorial;Catastro;Total de predios;5.257,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66383;La Celia;Ordenamiento Territorial;Catastro;Total de predios;2.103,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66400;La Virginia;Ordenamiento Territorial;Catastro;Total de predios;7.462,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66440;Marsella;Ordenamiento Territorial;Catastro;Total de predios;5.321,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66456;Mistrató;Ordenamiento Territorial;Catastro;Total de predios;3.952,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66572;Pueblo Rico;Ordenamiento Territorial;Catastro;Total de predios;3.793,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66594;Quinchía;Ordenamiento Territorial;Catastro;Total de predios;11.267,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66682;Santa Rosa de Cabal;Ordenamiento Territorial;Catastro;Total de predios;20.933,00;;2012;12;IGAC;Millones de pesos corrientes
66;Risaralda;66687;Santuario;Ordenamiento Territorial;Catastro;Total de predios;3.967,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68000;Santander;Ordenamiento Territorial;Catastro;Total de predios;690.595,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68001;Bucaramanga;Ordenamiento Territorial;Catastro;Total de predios;154.041,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68013;Aguada;Ordenamiento Territorial;Catastro;Total de predios;1.402,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68020;Albania;Ordenamiento Territorial;Catastro;Total de predios;3.125,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68051;Aratoca;Ordenamiento Territorial;Catastro;Total de predios;2.046,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68077;Barbosa;Ordenamiento Territorial;Catastro;Total de predios;9.462,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68079;Barichara;Ordenamiento Territorial;Catastro;Total de predios;4.223,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68081;Barrancabermeja;Ordenamiento Territorial;Catastro;Total de predios;68.751,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68092;Betulia;Ordenamiento Territorial;Catastro;Total de predios;2.179,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68101;Bolívar;Ordenamiento Territorial;Catastro;Total de predios;6.917,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68121;Cabrera;Ordenamiento Territorial;Catastro;Total de predios;988,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68132;California;Ordenamiento Territorial;Catastro;Total de predios;572,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68147;Capitanejo;Ordenamiento Territorial;Catastro;Total de predios;2.602,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68152;Carcasí;Ordenamiento Territorial;Catastro;Total de predios;3.086,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68160;Cepitá;Ordenamiento Territorial;Catastro;Total de predios;964,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68162;Cerrito;Ordenamiento Territorial;Catastro;Total de predios;2.346,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68167;Charalá;Ordenamiento Territorial;Catastro;Total de predios;6.586,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68169;Charta;Ordenamiento Territorial;Catastro;Total de predios;1.682,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68176;Chima;Ordenamiento Territorial;Catastro;Total de predios;1.605,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68179;Chipatá;Ordenamiento Territorial;Catastro;Total de predios;4.194,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68190;Cimitarra;Ordenamiento Territorial;Catastro;Total de predios;9.681,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68207;Concepción;Ordenamiento Territorial;Catastro;Total de predios;3.706,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68209;Confines;Ordenamiento Territorial;Catastro;Total de predios;1.307,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68211;Contratación;Ordenamiento Territorial;Catastro;Total de predios;2.367,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68217;Coromoro;Ordenamiento Territorial;Catastro;Total de predios;3.867,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68229;Curití;Ordenamiento Territorial;Catastro;Total de predios;3.552,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68235;El Carmen de Chucurí;Ordenamiento Territorial;Catastro;Total de predios;5.704,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68245;El Guacamayo;Ordenamiento Territorial;Catastro;Total de predios;1.405,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68250;El Peñón;Ordenamiento Territorial;Catastro;Total de predios;2.775,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68255;El Playón;Ordenamiento Territorial;Catastro;Total de predios;4.338,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68264;Encino;Ordenamiento Territorial;Catastro;Total de predios;2.188,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68266;Enciso;Ordenamiento Territorial;Catastro;Total de predios;1.909,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68271;Florián;Ordenamiento Territorial;Catastro;Total de predios;2.506,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68276;Floridablanca;Ordenamiento Territorial;Catastro;Total de predios;70.059,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68296;Galán;Ordenamiento Territorial;Catastro;Total de predios;1.738,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68298;Gámbita;Ordenamiento Territorial;Catastro;Total de predios;3.167,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68307;Girón;Ordenamiento Territorial;Catastro;Total de predios;36.787,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68318;Guaca;Ordenamiento Territorial;Catastro;Total de predios;2.990,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68320;Guadalupe;Ordenamiento Territorial;Catastro;Total de predios;2.831,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68322;Guapotá;Ordenamiento Territorial;Catastro;Total de predios;1.002,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68324;Guavatá;Ordenamiento Territorial;Catastro;Total de predios;3.331,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68327;Güepsa;Ordenamiento Territorial;Catastro;Total de predios;1.807,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68344;Hato;Ordenamiento Territorial;Catastro;Total de predios;1.173,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68368;Jesús María;Ordenamiento Territorial;Catastro;Total de predios;1.805,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68370;Jordán;Ordenamiento Territorial;Catastro;Total de predios;278,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68377;La Belleza;Ordenamiento Territorial;Catastro;Total de predios;3.462,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68385;Landázuri;Ordenamiento Territorial;Catastro;Total de predios;4.964,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68397;La Paz;Ordenamiento Territorial;Catastro;Total de predios;4.258,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68406;Lebrija;Ordenamiento Territorial;Catastro;Total de predios;8.998,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68418;Los Santos;Ordenamiento Territorial;Catastro;Total de predios;5.814,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68425;Macaravita;Ordenamiento Territorial;Catastro;Total de predios;2.264,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68432;Málaga;Ordenamiento Territorial;Catastro;Total de predios;7.644,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68444;Matanza;Ordenamiento Territorial;Catastro;Total de predios;2.388,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68464;Mogotes;Ordenamiento Territorial;Catastro;Total de predios;5.396,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68468;Molagavita;Ordenamiento Territorial;Catastro;Total de predios;3.492,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68498;Ocamonte;Ordenamiento Territorial;Catastro;Total de predios;2.614,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68500;Oiba;Ordenamiento Territorial;Catastro;Total de predios;4.468,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68502;Onzaga;Ordenamiento Territorial;Catastro;Total de predios;3.856,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68522;Palmar;Ordenamiento Territorial;Catastro;Total de predios;835,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68524;Palmas del Socorro;Ordenamiento Territorial;Catastro;Total de predios;1.132,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68533;Páramo;Ordenamiento Territorial;Catastro;Total de predios;1.538,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68547;Piedecuesta;Ordenamiento Territorial;Catastro;Total de predios;39.147,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68549;Pinchote;Ordenamiento Territorial;Catastro;Total de predios;2.015,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68572;Puente Nacional;Ordenamiento Territorial;Catastro;Total de predios;8.780,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68573;Puerto Parra;Ordenamiento Territorial;Catastro;Total de predios;2.776,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68575;Puerto Wilches;Ordenamiento Territorial;Catastro;Total de predios;11.284,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68615;Rionegro;Ordenamiento Territorial;Catastro;Total de predios;8.729,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68655;Sabana de Torres;Ordenamiento Territorial;Catastro;Total de predios;8.509,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68669;San Andrés;Ordenamiento Territorial;Catastro;Total de predios;6.572,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68673;San Benito;Ordenamiento Territorial;Catastro;Total de predios;1.904,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68679;San Gil;Ordenamiento Territorial;Catastro;Total de predios;19.815,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68682;San Joaquín;Ordenamiento Territorial;Catastro;Total de predios;1.914,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68684;San José de Miranda;Ordenamiento Territorial;Catastro;Total de predios;2.639,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68686;San Miguel;Ordenamiento Territorial;Catastro;Total de predios;1.648,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68689;San Vicente de Chucurí;Ordenamiento Territorial;Catastro;Total de predios;10.156,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68705;Santa Bárbara;Ordenamiento Territorial;Catastro;Total de predios;811,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68720;Santa Helena del Opón;Ordenamiento Territorial;Catastro;Total de predios;1.894,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68745;Simacota;Ordenamiento Territorial;Catastro;Total de predios;3.923,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68755;Socorro;Ordenamiento Territorial;Catastro;Total de predios;10.040,00;;2012;12;IGAC;Millones de pesos corrientes
68;Santander;68770;Suaita;Ordenamiento Territorial;Catastro;Total de predios;4.952,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13062;Arroyohondo;Ordenamiento Territorial;Catastro;Total de predios;1.985,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13074;Barranco de Loba;Ordenamiento Territorial;Catastro;Total de predios;3.940,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13140;Calamar;Ordenamiento Territorial;Catastro;Total de predios;4.850,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13160;Cantagallo;Ordenamiento Territorial;Catastro;Total de predios;1.713,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13188;Cicuco;Ordenamiento Territorial;Catastro;Total de predios;2.981,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13212;Córdoba;Ordenamiento Territorial;Catastro;Total de predios;3.843,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13222;Clemencia;Ordenamiento Territorial;Catastro;Total de predios;2.559,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13244;El Carmen de Bolívar;Ordenamiento Territorial;Catastro;Total de predios;16.855,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13248;El Guamo;Ordenamiento Territorial;Catastro;Total de predios;2.629,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13268;El Peñón;Ordenamiento Territorial;Catastro;Total de predios;1.952,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13300;Hatillo de Loba;Ordenamiento Territorial;Catastro;Total de predios;2.450,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13430;Magangué;Ordenamiento Territorial;Catastro;Total de predios;34.393,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13433;Mahates;Ordenamiento Territorial;Catastro;Total de predios;7.415,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13440;Margarita;Ordenamiento Territorial;Catastro;Total de predios;3.066,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13442;María La Baja;Ordenamiento Territorial;Catastro;Total de predios;12.129,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13458;Montecristo;Ordenamiento Territorial;Catastro;Total de predios;2.114,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13468;Mompós;Ordenamiento Territorial;Catastro;Total de predios;12.675,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13473;Morales;Ordenamiento Territorial;Catastro;Total de predios;3.670,00;;2012;12;IGAC;Millones de pesos corrientes
13;Bolívar;13490;Norosí;Ordenamiento Territorial;Catastro;Total de predios;1.155,00;;2012;12;IGAC;Millones de pesos corrientes
